date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:05:58	64616/64616	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-fc68%22	https://docs.python.org/3/library/shlex.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/shlex.html	(from https://docs.python.org/3/py-modindex.html)
03:05:58	110562/110562	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-1afe2%22	https://docs.python.org/3/library/shutil.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/shutil.html	(from https://docs.python.org/3/py-modindex.html)
03:05:58	107994/107994	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-1a5da%22	https://docs.python.org/3/library/signal.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/signal.html	(from https://docs.python.org/3/py-modindex.html)
03:05:58	44478/44478	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-adbe%22	https://docs.python.org/3/library/site.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/site.html	(from https://docs.python.org/3/py-modindex.html)
03:05:58	85312/85312	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-14d40%22	https://docs.python.org/3/library/smtplib.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/smtplib.html	(from https://docs.python.org/3/py-modindex.html)
03:05:59	23621/23621	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-5c45%22	https://docs.python.org/3/library/sndhdr.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/sndhdr.html	(from https://docs.python.org/3/py-modindex.html)
03:05:59	290213/290213	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-46da5%22	https://docs.python.org/3/library/socket.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/socket.html	(from https://docs.python.org/3/py-modindex.html)
03:05:59	104547/104547	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-19863%22	https://docs.python.org/3/library/socketserver.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/socketserver.html	(from https://docs.python.org/3/py-modindex.html)
03:05:59	20268/20268	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-4f2c%22	https://docs.python.org/3/library/spwd.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/spwd.html	(from https://docs.python.org/3/py-modindex.html)
03:06:00	308344/308344	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-4b478%22	https://docs.python.org/3/library/sqlite3.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/sqlite3.html	(from https://docs.python.org/3/py-modindex.html)
03:06:00	323027/323027	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-4edd3%22	https://docs.python.org/3/library/ssl.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/ssl.html	(from https://docs.python.org/3/py-modindex.html)
03:06:00	61725/61725	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-f11d%22	https://docs.python.org/3/library/stat.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/stat.html	(from https://docs.python.org/3/py-modindex.html)
03:06:00	144210/144210	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-23352%22	https://docs.python.org/3/library/statistics.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/statistics.html	(from https://docs.python.org/3/py-modindex.html)
03:06:01	116183/116183	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-1c5d7%22	https://docs.python.org/3/library/string.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/string.html	(from https://docs.python.org/3/py-modindex.html)
03:06:01	28075/28075	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-6dab%22	https://docs.python.org/3/library/stringprep.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/stringprep.html	(from https://docs.python.org/3/py-modindex.html)
03:06:01	74944/74944	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-124c0%22	https://docs.python.org/3/library/struct.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/struct.html	(from https://docs.python.org/3/py-modindex.html)
03:06:01	214266/214266	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-344fa%22	https://docs.python.org/3/library/subprocess.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/subprocess.html	(from https://docs.python.org/3/py-modindex.html)
03:06:01	43388/43388	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-a97c%22	https://docs.python.org/3/library/sunau.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/sunau.html	(from https://docs.python.org/3/py-modindex.html)
03:06:02	38412/38412	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-960c%22	https://docs.python.org/3/library/symtable.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/symtable.html	(from https://docs.python.org/3/py-modindex.html)
03:06:02	235482/235482	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-397da%22	https://docs.python.org/3/library/sys.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/sys.html	(from https://docs.python.org/3/py-modindex.html)
03:06:02	64807/64807	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-fd27%22	https://docs.python.org/3/library/sys.monitoring.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/sys.monitoring.html	(from https://docs.python.org/3/py-modindex.html)
03:06:02	64263/64263	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-fb07%22	https://docs.python.org/3/library/sysconfig.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/sysconfig.html	(from https://docs.python.org/3/py-modindex.html)
03:06:03	32967/32967	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-80c7%22	https://docs.python.org/3/library/syslog.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/syslog.html	(from https://docs.python.org/3/py-modindex.html)
03:06:03	19086/19086	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-4a8e%22	https://docs.python.org/3/library/tabnanny.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tabnanny.html	(from https://docs.python.org/3/py-modindex.html)
03:06:03	169200/169200	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-294f0%22	https://docs.python.org/3/library/tarfile.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tarfile.html	(from https://docs.python.org/3/py-modindex.html)
03:06:03	42330/42330	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-a55a%22	https://docs.python.org/3/library/telnetlib.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/telnetlib.html	(from https://docs.python.org/3/py-modindex.html)
03:06:04	72332/72332	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-11a8c%22	https://docs.python.org/3/library/tempfile.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tempfile.html	(from https://docs.python.org/3/py-modindex.html)
03:06:04	29588/29588	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-7394%22	https://docs.python.org/3/library/termios.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/termios.html	(from https://docs.python.org/3/py-modindex.html)
03:06:04	234765/234765	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-3950d%22	https://docs.python.org/3/library/test.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/test.html	(from https://docs.python.org/3/py-modindex.html)
03:06:04	52460/52460	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-ccec%22	https://docs.python.org/3/library/textwrap.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/textwrap.html	(from https://docs.python.org/3/py-modindex.html)
03:06:04	139020/139020	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-21f0c%22	https://docs.python.org/3/library/threading.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/threading.html	(from https://docs.python.org/3/py-modindex.html)
03:06:05	117112/117112	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1c978%22	https://docs.python.org/3/library/time.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/time.html	(from https://docs.python.org/3/py-modindex.html)
03:06:05	57759/57759	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-e19f%22	https://docs.python.org/3/library/timeit.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/timeit.html	(from https://docs.python.org/3/py-modindex.html)
03:06:05	17392/17392	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-43f0%22	https://docs.python.org/3/library/tkinter.colorchooser.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tkinter.colorchooser.html	(from https://docs.python.org/3/py-modindex.html)
03:06:05	46579/46579	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-b5f3%22	https://docs.python.org/3/library/dialog.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/dialog.html	(from https://docs.python.org/3/py-modindex.html)
03:06:06	20038/20038	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-4e46%22	https://docs.python.org/3/library/tkinter.dnd.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tkinter.dnd.html	(from https://docs.python.org/3/py-modindex.html)
03:06:06	25200/25200	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-6270%22	https://docs.python.org/3/library/tkinter.font.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tkinter.font.html	(from https://docs.python.org/3/py-modindex.html)
03:06:06	43258/43258	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-a8fa%22	https://docs.python.org/3/library/tkinter.messagebox.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tkinter.messagebox.html	(from https://docs.python.org/3/py-modindex.html)
03:06:06	17423/17423	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-440f%22	https://docs.python.org/3/library/tkinter.scrolledtext.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tkinter.scrolledtext.html	(from https://docs.python.org/3/py-modindex.html)
03:06:06	63696/63696	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-f8d0%22	https://docs.python.org/3/library/tkinter.tix.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tkinter.tix.html	(from https://docs.python.org/3/py-modindex.html)
03:06:07	145912/145912	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-239f8%22	https://docs.python.org/3/library/tkinter.ttk.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tkinter.ttk.html	(from https://docs.python.org/3/py-modindex.html)
03:06:07	51295/51295	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-c85f%22	https://docs.python.org/3/library/token.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/token.html	(from https://docs.python.org/3/py-modindex.html)
03:06:07	43851/43851	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-ab4b%22	https://docs.python.org/3/library/tokenize.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tokenize.html	(from https://docs.python.org/3/py-modindex.html)
03:06:07	24503/24503	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-5fb7%22	https://docs.python.org/3/library/tomllib.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tomllib.html	(from https://docs.python.org/3/py-modindex.html)
03:06:08	42317/42317	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-a54d%22	https://docs.python.org/3/library/trace.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/trace.html	(from https://docs.python.org/3/py-modindex.html)
03:06:08	93127/93127	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-16bc7%22	https://docs.python.org/3/library/traceback.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/traceback.html	(from https://docs.python.org/3/py-modindex.html)
03:06:08	127843/127843	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1f363%22	https://docs.python.org/3/library/tracemalloc.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tracemalloc.html	(from https://docs.python.org/3/py-modindex.html)
03:06:08	20514/20514	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-5022%22	https://docs.python.org/3/library/tty.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/tty.html	(from https://docs.python.org/3/py-modindex.html)
03:06:09	305770/305770	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-4aa6a%22	https://docs.python.org/3/library/turtle.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/turtle.html	(from https://docs.python.org/3/py-modindex.html)
03:06:09	76969/76969	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-12ca9%22	https://docs.python.org/3/library/types.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/types.html	(from https://docs.python.org/3/py-modindex.html)
03:06:09	468241/468241	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-72511%22	https://docs.python.org/3/library/typing.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/typing.html	(from https://docs.python.org/3/py-modindex.html)
03:06:09	30486/30486	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-7716%22	https://docs.python.org/3/library/unicodedata.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/unicodedata.html	(from https://docs.python.org/3/py-modindex.html)
03:06:09	325714/325714	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-4f852%22	https://docs.python.org/3/library/unittest.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/unittest.html	(from https://docs.python.org/3/py-modindex.html)
03:06:10	376882/376882	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-5c032%22	https://docs.python.org/3/library/unittest.mock.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/unittest.mock.html	(from https://docs.python.org/3/py-modindex.html)
03:06:10	15754/15754	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-3d8a%22	https://docs.python.org/3/library/urllib.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/urllib.html	(from https://docs.python.org/3/py-modindex.html)
03:06:10	23011/23011	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-59e3%22	https://docs.python.org/3/library/urllib.error.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/urllib.error.html	(from https://docs.python.org/3/py-modindex.html)
03:06:10	110723/110723	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1b083%22	https://docs.python.org/3/library/urllib.parse.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/urllib.parse.html	(from https://docs.python.org/3/py-modindex.html)
03:06:11	218823/218823	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-356c7%22	https://docs.python.org/3/library/urllib.request.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/urllib.request.html	(from https://docs.python.org/3/py-modindex.html)
03:06:11	25725/25725	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-647d%22	https://docs.python.org/3/library/urllib.robotparser.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/urllib.robotparser.html	(from https://docs.python.org/3/py-modindex.html)
03:06:11	21190/21190	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-52c6%22	https://docs.python.org/3/library/uu.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/uu.html	(from https://docs.python.org/3/py-modindex.html)
03:06:11	56060/56060	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-dafc%22	https://docs.python.org/3/library/uuid.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/uuid.html	(from https://docs.python.org/3/py-modindex.html)
03:06:12	96101/96101	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-17765%22	https://docs.python.org/3/library/venv.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/venv.html	(from https://docs.python.org/3/py-modindex.html)
03:06:12	77542/77542	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-12ee6%22	https://docs.python.org/3/library/warnings.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/warnings.html	(from https://docs.python.org/3/py-modindex.html)
03:06:12	39006/39006	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-985e%22	https://docs.python.org/3/library/wave.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/wave.html	(from https://docs.python.org/3/py-modindex.html)
03:06:12	78688/78688	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-13360%22	https://docs.python.org/3/library/weakref.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/weakref.html	(from https://docs.python.org/3/py-modindex.html)
03:06:12	37712/37712	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-9350%22	https://docs.python.org/3/library/webbrowser.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/webbrowser.html	(from https://docs.python.org/3/py-modindex.html)
03:06:13	94363/94363	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1709b%22	https://docs.python.org/3/library/winreg.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/winreg.html	(from https://docs.python.org/3/py-modindex.html)
03:06:13	29370/29370	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-72ba%22	https://docs.python.org/3/library/winsound.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/winsound.html	(from https://docs.python.org/3/py-modindex.html)
03:06:13	125295/125295	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-1e96f%22	https://docs.python.org/3/library/wsgiref.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/wsgiref.html	(from https://docs.python.org/3/py-modindex.html)
03:06:13	45668/45668	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-b264%22	https://docs.python.org/3/library/xdrlib.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xdrlib.html	(from https://docs.python.org/3/py-modindex.html)
03:06:14	25710/25710	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-646e%22	https://docs.python.org/3/library/xml.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.html	(from https://docs.python.org/3/py-modindex.html)
03:06:14	119996/119996	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1d4bc%22	https://docs.python.org/3/library/xml.dom.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.dom.html	(from https://docs.python.org/3/py-modindex.html)
03:06:14	53563/53563	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-d13b%22	https://docs.python.org/3/library/xml.dom.minidom.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.dom.minidom.html	(from https://docs.python.org/3/py-modindex.html)
03:06:14	33484/33484	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-82cc%22	https://docs.python.org/3/library/xml.dom.pulldom.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.dom.pulldom.html	(from https://docs.python.org/3/py-modindex.html)
03:06:14	197445/197445	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-30345%22	https://docs.python.org/3/library/xml.etree.elementtree.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.etree.elementtree.html	(from https://docs.python.org/3/py-modindex.html)
03:06:15	113211/113211	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1ba3b%22	https://docs.python.org/3/library/pyexpat.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/pyexpat.html	(from https://docs.python.org/3/py-modindex.html)
03:06:15	35072/35072	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-8900%22	https://docs.python.org/3/library/xml.sax.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.sax.html	(from https://docs.python.org/3/py-modindex.html)
03:06:15	59826/59826	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-e9b2%22	https://docs.python.org/3/library/xml.sax.handler.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.sax.handler.html	(from https://docs.python.org/3/py-modindex.html)
03:06:15	25724/25724	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-647c%22	https://docs.python.org/3/library/xml.sax.utils.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.sax.utils.html	(from https://docs.python.org/3/py-modindex.html)
03:06:16	60163/60163	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-eb03%22	https://docs.python.org/3/library/xml.sax.reader.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xml.sax.reader.html	(from https://docs.python.org/3/py-modindex.html)
03:06:16	85367/85367	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-14d77%22	https://docs.python.org/3/library/xmlrpc.client.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xmlrpc.client.html	(from https://docs.python.org/3/py-modindex.html)
03:06:16	68796/68796	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-10cbc%22	https://docs.python.org/3/library/xmlrpc.server.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/xmlrpc.server.html	(from https://docs.python.org/3/py-modindex.html)
03:06:16	45322/45322	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-b10a%22	https://docs.python.org/3/library/zipapp.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/zipapp.html	(from https://docs.python.org/3/py-modindex.html)
03:06:17	129488/129488	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1f9d0%22	https://docs.python.org/3/library/zipfile.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/zipfile.html	(from https://docs.python.org/3/py-modindex.html)
03:06:17	34979/34979	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-88a3%22	https://docs.python.org/3/library/zipimport.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/zipimport.html	(from https://docs.python.org/3/py-modindex.html)
03:06:17	46067/46067	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-b3f3%22	https://docs.python.org/3/library/zlib.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/zlib.html	(from https://docs.python.org/3/py-modindex.html)
03:06:17	61780/61780	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-f154%22	https://docs.python.org/3/library/zoneinfo.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/zoneinfo.html	(from https://docs.python.org/3/py-modindex.html)
03:06:18	346681/346681	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-54a39%22	https://docs.python.org/3/whatsnew/3.11.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/whatsnew/3.11.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:18	4552454/4552454	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-457706%22	https://docs.python.org/3/whatsnew/changelog.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/whatsnew/changelog.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:18	112886/112886	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1b8f6%22	https://docs.python.org/3/reference/simple_stmts.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/reference/simple_stmts.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:19	137577/137577	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-21969%22	https://docs.python.org/3/library/exceptions.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/exceptions.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:19	91891/91891	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-166f3%22	https://docs.python.org/3/c-api/buffer.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/c-api/buffer.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:19	283738/283738	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-4545a%22	https://docs.python.org/3/library/functions.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/functions.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:19	32676/32676	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-7fa4%22	https://docs.python.org/3/howto/perf_profiling.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/howto/perf_profiling.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:20	650672/650672	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-9edb0%22	https://docs.python.org/3/library/stdtypes.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/stdtypes.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:20	210614/210614	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-336b6%22	https://docs.python.org/3/reference/compound_stmts.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/reference/compound_stmts.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:20	47573/47573	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-b9d5%22	https://docs.python.org/3/reference/executionmodel.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/reference/executionmodel.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:21	108031/108031	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1a5ff%22	https://docs.python.org/3/reference/lexical_analysis.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/reference/lexical_analysis.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:21	277617/277617	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-43c71%22	https://docs.python.org/3/c-api/init.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/c-api/init.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:21	397523/397523	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-610d3%22	https://docs.python.org/3/reference/datamodel.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/reference/datamodel.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:21	211732/211732	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-33b14%22	https://docs.python.org/3/c-api/exceptions.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/c-api/exceptions.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:21	126788/126788	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-1ef44%22	https://docs.python.org/3/using/cmdline.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/using/cmdline.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:22	148838/148838	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-24566%22	https://docs.python.org/3/library/asyncio-task.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/asyncio-task.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:22	44090/44090	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-ac3a%22	https://docs.python.org/3/library/asyncio-policy.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/asyncio-policy.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:22	32603/32603	---M-Z	200	added ('OK')	text/html	etag:%22657d96a6-7f5b%22	https://docs.python.org/3/library/asyncio-runner.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/asyncio-runner.html	(from https://docs.python.org/3/whatsnew/3.12.html)
03:06:22	224958/224958	---M-Z	200	added ('OK')	text/html	etag:%22657d96a7-36ebe%22	https://docs.python.org/3/library/asyncio-eventloop.html	C:/My%20Web%20Sites/PYTHON/docs.python.org/3/library/asyncio-eventloop.html	(from https://docs.python.org/3/whatsnew/3.12.html)
